,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,index,candle color,engulfing,stochRSI,SMA10-Close,SMA20-Close,SMA50-Close,SMA100-Close,SMA200-Close,Ichimoku conversion Line,Ichimoku Baseline,Ichimoku Leading Span A,Ichimoku Leading Span B,Ichimoku Lagging Span,Ichimoku Cloud Span,Distance-Leading Span A,Distance-Leading Span B,ConversionLine - BaseLine,Average True Range,Support Line 1,Support Line 2,Support Line 3,Support Slope 1,Support Slope 2,Support Slope 3,Resistant Line 1,Resistant Line 2,Resistant Line 3,Resistance Slope 1,Resistance Slope 2,Resistance Slope 3,IncreaseTomorrow
262,11.03,11.1,10.83,11.03,1351.77,14879.13,11.01,262.0,1.0,0.0,0.512111,-0.042611063,-0.059655484,-0.06830462,-0.24401632,-0.39625567,0.9356301,1.0657299,1.00068,1.0657299,1.0417044,-0.065049864,10.02932,9.964271,-0.13009973,0.6571429,0.6030379,0.6030379,0.6030379,0.00010798113,0.00010798113,0.00010798113,1.0108794,1.0108794,1.0108794,0.0007608056,0.0007608056,0.0007608056,0
263,10.98,11.11,10.3,10.97,1355.13,14748.69,10.88,263.0,-1.0,0.0,0.7313697,-0.037101187,-0.05683683,-0.059070192,-0.2345123,-0.38994986,0.9407475,1.0715588,1.0061531,1.0715588,1.083865,-0.06540565,9.963847,9.898441,-0.1308113,0.62785715,0.5640776,0.5640776,0.5640776,7.732322e-05,7.732322e-05,7.732322e-05,1.0118505,1.0118505,1.0118505,0.00073701266,0.00073701266,0.00073701266,0
264,10.97,11.04,10.84,10.98,1216.12,13256.26,10.9,264.0,-1.0,0.0,0.7408286,-0.036247723,-0.044444446,-0.05531876,-0.22992714,-0.38759562,0.9398907,1.0705829,1.0052367,1.0705829,1.1156648,-0.065346085,9.974763,9.909417,-0.13069217,0.6542857,0.7040051,0.7040051,0.7040051,0.00016812293,0.00016812293,0.00016812293,1.0118397,1.0118397,1.0118397,0.0007012524,0.0007012524,0.0007012524,0
265,10.85,11.08,10.74,10.95,2492.06,27171.81,10.9,265.0,1.0,0.0,0.6342809,-0.030593608,-0.03757991,-0.048639268,-0.22255708,-0.38296348,0.9424658,1.073516,1.0079908,1.073516,1.1881279,-0.065525115,9.942009,9.876484,-0.13105023,0.63857144,0.70894086,0.70894086,0.70894086,0.00016858355,0.00016858355,0.00016858355,1.0082191,1.0082191,1.0082191,0.00068350014,0.00068350014,0.00068350014,0
266,10.95,11.04,10.38,11.04,4794.96,51749.35,10.79,266.0,1.0,0.0,0.59762245,-0.03134058,-0.041938405,-0.051811595,-0.22367753,-0.38539854,0.9347826,1.0647645,0.99977356,1.0647645,1.2155797,-0.064990945,10.040226,9.975236,-0.12998189,0.54714286,0.7061567,0.7061567,0.7061567,0.00016720923,0.00016720923,0.00016720923,1.0036232,1.0036232,1.0036232,0.0006437531,0.0006437531,0.0006437531,0
267,11.04,11.14,10.75,11.14,2414.69,26603.78,11.02,267.0,1.0,0.0,0.71854824,-0.02989228,-0.045691203,-0.055924594,-0.22539498,-0.38818222,0.9470377,1.0552064,1.0011221,1.0552064,1.1220826,-0.05408438,10.138878,10.084793,-0.10816876,0.55285716,0.70279866,0.70279866,0.70279866,0.00016570825,0.00016570825,0.00016570825,0.99102336,0.99102336,0.99102336,0.00061809516,0.00061809516,0.00061809516,0
268,11.17,11.42,10.98,11.3,2138.98,24097.67,11.27,268.0,1.0,0.0,0.5715175,-0.035132743,-0.05424779,-0.06481416,-0.2311239,-0.39412832,0.9411504,0.88893807,0.91504425,1.0402654,1.0212389,-0.12522124,10.384955,10.259734,0.05221239,0.54071426,0.69331086,0.69331086,0.69331086,0.00015762578,0.00015762578,0.00015762578,0.9858407,0.9858407,0.9858407,0.00057257793,0.00057257793,0.00057257793,0
269,11.26,11.7,11.05,11.5,2127.29,24113.84,11.34,269.0,1.0,0.0,0.5798223,-0.045391303,-0.06665217,-0.07645217,-0.23933913,-0.4019174,0.93652177,0.8273913,0.8819565,1.0221739,0.70086956,-0.1402174,10.618044,10.477826,0.109130435,0.5435714,0.5214132,0.5214132,0.5214132,4.2077812e-05,4.2077812e-05,4.2077812e-05,0.9930435,0.9930435,0.9930435,0.00050706114,0.00050706114,0.00050706114,0
270,11.6,11.65,11.35,11.63,594.79,6868.33,11.55,270.0,1.0,0.0,0.76646614,-0.04625967,-0.07308684,-0.082046434,-0.24260533,-0.40582547,0.94582975,0.85081685,0.8983233,1.010748,0.86414444,-0.11242476,10.731677,10.619252,0.095012896,0.5107143,0.46431643,0.46431643,0.46431643,0.0,0.0,0.0,1.0060189,1.0060189,1.0060189,0.00045118143,0.00045118143,0.00045118143,0
271,11.63,11.8,11.53,11.75,1287.41,15018.68,11.67,271.0,1.0,0.0,0.9557182,-0.05055319,-0.07693617,-0.08665532,-0.24514894,-0.4090213,0.9361702,0.91148937,0.9238298,1.0004256,0.86638296,-0.076595746,10.82617,10.749575,0.024680851,0.50714284,0.6725626,0.6725626,0.6725626,0.00014661066,0.00014661066,0.00014661066,0.99148935,0.99148935,0.99148935,0.0004366329,0.0004366329,0.0004366329,0
272,11.75,11.88,11.58,11.85,689.94,8097.34,11.74,272.0,1.0,0.0,1.0,-0.052405063,-0.08063291,-0.08951899,-0.24633755,-0.41115612,0.93248945,0.90379745,0.91814345,0.9919831,0.8405063,-0.073839664,10.931856,10.858017,0.028691983,0.47714287,0.6695375,0.6695375,0.6695375,0.00014537343,0.00014537343,0.00014537343,0.9957806,0.9957806,0.9957806,0.0004028877,0.0004028877,0.0004028877,0
273,11.85,12.28,11.67,11.91,3735.02,44344.02,11.87,273.0,1.0,0.0,1.0,-0.05029387,-0.081696056,-0.088832915,-0.24478589,-0.41124687,0.9345088,0.8992443,0.91687655,0.98698574,0.84130985,-0.07010915,10.993123,10.923015,0.035264485,0.4557143,0.66881216,0.66881216,0.66881216,0.00014464108,0.00014464108,0.00014464108,0.9974811,0.9974811,0.9974811,0.00037997926,0.00037997926,0.00037997926,1
274,11.9,12.5,11.9,12.32,1251.58,15406.23,12.31,274.0,1.0,0.0,0.999938,-0.07426948,-0.107670456,-0.11443182,-0.26465097,-0.4279505,0.91964287,0.88352275,0.9015828,0.9541396,0.84172076,-0.052556816,11.418417,11.36586,0.03612013,0.47,0.6491243,0.6491243,0.6491243,0.00013982753,0.00013982753,0.00013982753,0.9967533,0.9967533,0.9967533,0.00031937452,0.00031937452,0.00031937452,0
275,12.44,12.66,12.28,12.28,767.93,9544.78,12.43,275.0,1.0,0.0,0.9982215,-0.06034202,-0.09796417,-0.10659609,-0.25671825,-0.42296416,0.9315961,0.8953583,0.9134772,0.95724756,0.8607492,-0.043770358,11.366523,11.322752,0.036237784,0.4507143,0.53835106,0.53835106,0.53835106,6.3780135e-05,6.3780135e-05,6.3780135e-05,1.0179154,1.0179154,1.0179154,0.00029167547,0.00029167547,0.00029167547,0
276,12.29,12.35,12.01,12.19,1990.39,24224.41,12.17,276.0,-1.0,0.0,0.99847,-0.042493846,-0.08260869,-0.09535685,-0.24584085,-0.41563988,0.9602133,0.9085316,0.9343724,0.964315,0.84577525,-0.029942576,11.255628,11.225685,0.051681705,0.44428572,0.65694594,0.65694594,0.65694594,0.00013401093,0.00013401093,0.00013401093,1.0385562,1.0385562,1.0385562,0.00027185946,0.00027185946,0.00027185946,0
277,12.14,12.25,11.97,11.97,818.05,9870.67,12.07,277.0,-1.0,0.0,0.9802221,-0.015288221,-0.05622389,-0.075806186,-0.22669172,-0.40192148,0.98746866,0.9252297,0.9563492,0.98203844,0.9005848,-0.025689224,11.013651,10.987962,0.06223893,0.44928572,0.6715414,0.6715414,0.6715414,0.00013647394,0.00013647394,0.00013647394,1.0496043,1.0496043,1.0496043,0.00027685604,0.00027685604,0.00027685604,0
278,12.11,12.11,11.79,11.99,1084.46,12907.58,11.9,278.0,-1.0,0.0,0.7592071,-0.010008341,-0.05033361,-0.07537948,-0.2229191,-0.40000418,0.9887406,0.9236864,0.95621353,0.9804003,0.9174312,-0.024186822,11.033787,11.0096,0.065054215,0.41142857,0.6729477,0.6729477,0.6729477,0.00013624631,0.00013624631,0.00013624631,1.039888,1.039888,1.039888,0.00027639425,0.00027639425,0.00027639425,0
279,11.99,11.99,11.69,11.9,1523.2,18068.25,11.86,279.0,-1.0,0.0,0.6354706,0.0032773109,-0.03710084,-0.065899156,-0.21236135,-0.3925,1.0088235,0.9306723,0.9697479,0.98781514,0.90588236,-0.018067228,10.930252,10.912185,0.07815126,0.42,0.5107318,0.5107318,0.5107318,6.097802e-06,6.097802e-06,6.097802e-06,1.0397881,1.0397881,1.0397881,0.00027848463,0.00027848463,0.00027848463,0
280,11.9,12.18,11.56,11.75,3057.45,36342.39,11.89,280.0,-1.0,0.0,0.47532186,0.019489361,-0.01825532,-0.051948935,-0.19763404,-0.38181275,1.0293617,0.94255316,0.98595744,1.0004256,0.906383,-0.014468085,10.764043,10.749575,0.08680851,0.41714287,0.5173382,0.5173382,0.5173382,6.175646e-06,6.175646e-06,6.175646e-06,1.0450569,1.0204256,1.0204256,0.00028203975,0.00039646408,0.00039646408,1
281,11.8,12.2,11.53,12.2,3038.11,36547.16,12.03,281.0,-1.0,0.0,0.36678568,-0.017131148,-0.05135246,-0.085426226,-0.22267213,-0.40181968,0.992623,0.9077869,0.9502049,0.9635246,0.83278686,-0.013319672,11.249795,11.236475,0.084836066,0.41428572,0.49833935,0.49833935,0.49833935,5.9478557e-06,5.9478557e-06,5.9478557e-06,0.9988587,0.9988587,0.9988587,0.00027163664,0.00027163664,0.00027163664,0
282,12.2,12.38,11.84,12.22,3306.15,40040.31,12.11,282.0,1.0,0.0,0.2505582,-0.015057283,-0.048076924,-0.08454992,-0.2189198,-0.39982814,0.9897709,0.90630114,0.948036,0.9619476,0.81096566,-0.013911621,11.271964,11.258053,0.08346972,0.4342857,0.6578713,0.6578713,0.6578713,0.000116189614,0.000116189614,0.000116189614,0.9983633,0.9983633,0.9983633,0.0002633976,0.0002633976,0.0002633976,0
283,12.21,12.28,11.53,12.28,2842.62,34197.62,12.03,283.0,1.0,0.0,0.0,-0.016856678,-0.047882736,-0.08701954,-0.2180456,-0.39982083,0.98493487,0.901873,0.9434039,0.95724756,0.8289902,-0.013843648,11.3365965,11.322752,0.08306189,0.44142857,0.65680075,0.65680075,0.65680075,0.00011562191,0.00011562191,0.00011562191,1.0081433,1.0081433,1.0081433,0.00024308401,0.00024308401,0.00024308401,0
284,12.28,12.28,12.12,12.28,584.15,7132.5,12.21,284.0,1.0,0.0,0.120208085,-0.013843648,-0.04254886,-0.08493485,-0.21345277,-0.3968526,0.98493487,0.9206026,0.95276874,0.95724756,0.85912055,-0.0044788276,11.327231,11.322752,0.06433225,0.4485714,0.6589515,0.6589515,0.6589515,0.00011562191,0.00011562191,0.00011562191,1.0012378,1.0012378,1.0012378,0.00024308401,0.00024308401,0.00024308401,0
285,12.2,12.28,12.17,12.22,173.21,2111.59,12.19,285.0,-1.0,0.0,0.07312245,-0.009328969,-0.032528643,-0.078870706,-0.20497546,-0.3910352,0.9783142,0.93207854,0.9551964,0.9619476,0.8477905,-0.0067512277,11.264804,11.258053,0.04623568,0.43857142,0.6643554,0.6643554,0.6643554,0.000116189614,0.000116189614,0.000116189614,1.00491,1.00491,1.00491,0.00023961902,0.00023961902,0.00023961902,0
286,12.21,12.27,11.6,12.14,3151.93,37889.92,12.02,286.0,1.0,0.0,0.0,-0.0032948928,-0.02092257,-0.0714168,-0.19509885,-0.3841598,0.9847611,0.93822074,0.9614909,0.96828663,0.9052718,-0.0067957165,11.178509,11.171713,0.04654036,0.42714286,0.67092323,0.67092323,0.67092323,0.00011695528,0.00011695528,0.00011695528,1.0115321,1.0115321,1.0115321,0.00023571629,0.00023571629,0.00023571629,1
287,12.2,12.7,12.14,12.64,4634.42,57712.68,12.45,287.0,-1.0,0.0,0.0,-0.043117087,-0.055300634,-0.10712025,-0.22243671,-0.40585047,0.945807,0.90822786,0.9270174,0.92998415,0.8718355,-0.002966772,11.712982,11.710016,0.037579115,0.45357144,0.6464937,0.6464937,0.6464937,0.00011232888,0.00011232888,0.00011232888,0.97072786,0.97072786,0.97072786,0.00022198315,0.00022198315,0.00022198315,1
288,12.63,12.99,12.45,12.9,4948.46,63268.34,12.79,288.0,1.0,0.0,0.0,-0.0572093,-0.06852713,-0.12395349,-0.23327132,-0.41496512,0.9391473,0.8914729,0.9153101,0.91124034,0.85503876,0.0040697674,11.98469,11.98876,0.047674417,0.45,0.6355379,0.6355379,0.6355379,0.00011006489,0.00011006489,0.00011006489,0.9844961,0.9844961,0.9844961,0.00018757138,0.00018757138,0.00018757138,0
289,12.9,12.9,12.51,12.57,3211.89,40800.14,12.7,289.0,1.0,0.0,0.0,-0.025218775,-0.03770883,-0.099920444,-0.20785998,-0.39663085,0.9753381,0.9264121,0.9508751,0.9351631,0.8727128,0.015712013,11.619125,11.634837,0.048926014,0.4457143,0.6543585,0.6543585,0.6543585,0.00011295442,0.00011295442,0.00011295442,1.0334129,1.0334129,1.0334129,0.0001718029,0.0001718029,0.0001718029,0
290,12.61,12.7,11.5,12.5,5459.56,67349.99,12.34,290.0,-1.0,0.0,0.15902026,-0.0144,-0.02804,-0.095584,-0.198496,-0.390324,0.9808,0.9348,0.9578,0.9404,0.8784,0.0174,11.5422,11.5596,0.046,0.44642857,0.6601777,0.6601777,0.6601777,0.00011358696,0.00011358696,0.00011358696,1.0340453,1.0340453,1.0340453,0.000172765,0.000172765,0.000172765,0
291,12.51,12.6,12.06,12.39,1640.42,20370.97,12.42,291.0,-1.0,0.0,0.119359046,0.00040355124,-0.015899919,-0.08903955,-0.18652946,-0.38181597,0.988297,0.94309926,0.9656981,0.948749,0.88377726,0.016949153,11.424302,11.441251,0.04519774,0.50785714,0.66821986,0.66821986,0.66821986,0.0001145954,0.0001145954,0.0001145954,1.0380511,1.0380511,1.0380511,0.00017429881,0.00017429881,0.00017429881,0
292,12.39,12.45,11.52,11.71,3262.85,39134.37,11.99,292.0,-1.0,0.0,0.00066450617,0.060119554,0.043979503,-0.036327925,-0.13426131,-0.3426729,1.0456874,0.9978651,1.0217763,1.0038428,0.94278395,0.017933391,10.688224,10.706157,0.047822375,0.5264286,0.677573,0.677573,0.677573,8.726484e-05,8.726484e-05,8.726484e-05,1.0928828,1.0928828,1.0928828,0.00018442035,0.00018442035,0.00018442035,0
293,11.7,11.99,10.42,11.62,2885.96,31964.19,11.08,293.0,-1.0,0.0,0.0,0.06394148,0.051462993,-0.028571429,-0.1230895,-0.33467728,1.0537865,1.0215147,1.0376506,1.0116179,0.9586919,0.026032703,10.58235,10.608382,0.032271944,0.57,0.6844296,0.6844296,0.6844296,8.794073e-05,8.794073e-05,8.794073e-05,1.0958844,1.0958844,1.0958844,0.00018584874,0.00018584874,0.00018584874,1
294,11.62,12.26,11.52,11.99,1933.94,23092.58,11.94,294.0,-1.0,0.0,0.008960614,0.02560467,0.017806506,-0.05261051,-0.14597164,-0.35241035,0.9762302,0.9762302,0.9762302,0.8377815,0.9424521,0.1384487,11.01377,11.152219,0.0,0.66071427,0.6648713,0.6648713,0.6648713,8.522696e-05,8.522696e-05,8.522696e-05,1.0567985,1.0260038,1.0260038,0.00018011362,0.0004337943,0.0004337943,1
295,11.85,12.25,11.79,12.24,2369.72,28378.11,11.98,295.0,1.0,0.0,0.0,0.0022875818,-0.0043300656,-0.06879085,-0.15894608,-0.362692,0.95629084,0.95629084,0.95629084,0.82066995,0.9395425,0.13562092,11.28371,11.41933,0.0,0.6692857,0.65282565,0.65282565,0.65282565,8.3486215e-05,8.3486215e-05,8.3486215e-05,1.0300785,1.001634,1.001634,0.00017643483,0.00032353145,0.00032353145,0
296,12.1,12.13,11.58,12.09,2349.86,27788.04,11.83,296.0,1.0,0.0,0.03985727,0.014888338,0.007857733,-0.05382961,-0.14385442,-0.35172042,0.9681555,0.9681555,0.9681555,0.8622829,0.96195203,0.10587262,11.121844,11.227717,0.0,0.6542857,0.6624822,0.6624822,0.6624822,8.452202e-05,8.452202e-05,8.452202e-05,1.0376859,1.013234,1.013234,0.00017862384,0.0002529871,0.0002529871,0
297,11.95,12.1,11.81,11.9,735.72,8827.93,12.0,297.0,-1.0,0.0,0.43555525,0.030672269,0.023529412,-0.035142858,-0.12543698,-0.33819747,0.98361343,0.98361343,0.98361343,0.9445378,0.9873949,0.03907563,10.916387,10.955462,0.0,0.6628571,0.6746452,0.6746452,0.6746452,8.5871536e-05,8.5871536e-05,8.5871536e-05,1.0490247,1.0221874,1.0221874,0.00018147583,0.0002570264,0.0002570264,0
298,11.9,12.0,11.81,11.85,486.62,5796.15,11.91,298.0,-1.0,0.0,0.46701956,0.028776372,0.027552743,-0.027898734,-0.11713924,-0.33237976,0.98396623,0.9877637,0.985865,0.9485232,1.0,0.037341774,10.864135,10.901477,-0.0037974683,0.63,0.68186265,0.68186265,0.68186265,8.77589e-05,8.77589e-05,8.77589e-05,1.0482255,1.0210971,1.0210971,0.00018224155,0.00024733017,0.00024733017,0
299,11.85,11.9,11.79,11.79,336.22,3981.4,11.84,299.0,-1.0,0.0,0.4946152,0.025106022,0.032188296,-0.020441052,-0.10819338,-0.32600933,0.98049194,0.9927905,0.9866412,0.9533503,1.0101781,0.033290926,10.803359,10.83665,-0.012298558,0.63214284,0.6869758,0.6869758,0.6869758,8.820551e-05,8.820551e-05,8.820551e-05,1.0483341,1.0193908,1.0193908,0.00018316899,0.00024858885,0.00024858885,0
300,11.78,11.84,11.03,11.66,3425.96,39335.86,11.48,300.0,-1.0,0.0,0.38176444,0.029845625,0.0432247,-0.007427101,-0.09379074,-0.31555316,0.9871355,1.0038594,0.9954974,0.9639794,1.0566038,0.03151801,10.664502,10.69602,-0.016723841,0.63214284,0.6920827,0.6920827,0.6920827,8.514791e-05,8.514791e-05,8.514791e-05,1.0547643,1.0238235,1.0238235,0.00018521117,0.0002513604,0.0002513604,1
301,11.8,11.94,11.17,11.92,1004.5,11660.43,11.61,301.0,-1.0,0.0,0.33050784,0.00033557048,0.020092282,-0.02681208,-0.10947148,-0.32762164,0.9593121,0.9819631,0.97063756,0.942953,1.0302013,0.027684564,10.949363,10.977047,-0.022651007,0.64214283,0.6785363,0.6785363,0.6785363,8.329066e-05,8.329066e-05,8.329066e-05,1.0266399,0.9947559,0.9947559,0.00018117133,0.00024587772,0.00024587772,0
302,11.79,11.97,11.15,11.88,3020.89,35317.85,11.69,302.0,1.0,0.0,0.25607914,-0.00025252526,0.022348484,-0.02161616,-0.10210438,-0.3223948,0.95454544,0.98526937,0.9699074,0.94612795,1.0260943,0.023779461,10.910092,10.933872,-0.030723905,0.6571429,0.669851,0.669851,0.669851,7.189178e-05,7.189178e-05,7.189178e-05,1.0249871,1.0249871,1.0249871,0.00018178135,0.00018178135,0.00018178135,0
303,11.9,11.9,11.55,11.8,1277.75,15057.1,11.78,303.0,1.0,0.0,0.19086576,0.007966102,0.027838983,-0.013491525,-0.09183051,-0.3148432,0.9868644,0.99194914,0.98940676,0.95254236,1.0144068,0.036864407,10.810594,10.847458,-0.0050847456,0.67714286,0.6209474,0.6209474,0.6209474,1.964734e-05,1.964734e-05,1.964734e-05,1.0268176,1.0268176,1.0268176,0.00018301376,0.00018301376,0.00018301376,0
304,11.75,11.84,11.5,11.67,10149.0,118964.6,11.72,304.0,-1.0,0.0,0.0,0.020736933,0.03723222,-0.0007540703,-0.07766924,-0.3042502,0.9974293,1.0029992,1.0002142,0.96315336,1.0274208,0.03706084,10.6697855,10.706846,-0.005569837,0.6742857,0.61639315,0.61639315,0.61639315,8.098103e-06,8.098103e-06,8.098103e-06,1.033106,1.033106,1.033106,0.00018505247,0.00018505247,0.00018505247,0
305,11.65,11.7,11.53,11.6,704.86,8193.05,11.62,305.0,-1.0,0.0,0.0,0.024137931,0.04086207,0.007034483,-0.06819828,-0.29719397,0.9982759,1.0090517,1.0036638,0.96896553,1.0258621,0.034698278,10.596336,10.631035,-0.010775862,0.61285716,0.61206895,0.61206895,0.61206895,0.0,0.0,0.0,1.0341848,1.0341848,1.0341848,0.00018616917,0.00018616917,0.00018616917,0
306,11.6,11.68,11.29,11.32,2048.26,23455.97,11.45,306.0,-1.0,0.0,0.2121795,0.043816254,0.06386926,0.03448763,-0.041607775,-0.27689046,1.0216432,1.0340106,1.0278269,0.99293286,1.0379859,0.034893993,10.292173,10.327067,-0.012367492,0.5864286,1.0078487,1.0292096,1.0159813,0.0001664438,0.0001664438,3.028876e-06,1.0545087,1.0545087,1.0545087,0.00019077405,0.00019077405,0.00019077405,0
307,11.54,11.57,11.27,11.49,1913.12,21966.44,11.48,307.0,-1.0,0.0,0.24796844,0.021671018,0.04456049,0.021636205,-0.05254134,-0.28484336,1.0021758,1.0187119,1.0104438,0.9782419,1.0617929,0.032201916,10.479556,10.511758,-0.016536118,0.54785717,0.98259354,0.98259354,0.98259354,0.00027827593,0.00027827593,0.00027827593,1.0337535,1.0337535,1.0337535,0.00018795146,0.00018795146,0.00018795146,0
308,11.5,11.7,11.25,11.58,2717.11,31250.19,11.5,308.0,-1.0,0.0,0.37582228,0.010189983,0.031476684,0.01595855,-0.05650259,-0.2875993,0.9930915,1.0107945,1.001943,0.97063905,1.0552677,0.031303972,10.578057,10.609361,-0.017702935,0.45714286,0.9732297,0.9732297,0.9732297,0.0002707599,0.0002707599,0.0002707599,1.0206313,1.0206313,1.0206313,0.00018649071,0.00018649071,0.00018649071,0
309,11.38,11.62,11.01,11.4,3180.18,36136.82,11.36,309.0,1.0,0.0,0.945102,0.02377193,0.041973684,0.033807017,-0.03808772,-0.27346054,1.0087719,1.0267544,1.0177631,0.9859649,1.077193,0.031798247,10.3822365,10.414035,-0.017982457,0.43642858,0.9868421,0.9868421,0.9868421,0.0002697627,0.0002697627,0.0002697627,1.031604,1.031604,1.031604,0.00018943529,0.00018943529,0.00018943529,0
310,11.39,11.39,10.4,10.55,3077.54,33904.39,11.02,310.0,1.0,0.0,0.9622427,0.10255924,0.12037915,0.11907109,0.04235071,-0.21174881,1.0890995,1.1094787,1.0992891,1.0872037,1.1639811,0.012085308,9.450711,9.462796,-0.020379147,0.44714287,1.0436019,1.0436019,1.0436019,0.00027363058,0.00027363058,0.00027363058,1.1091899,1.1091899,1.1091899,0.00020469785,0.00020469785,0.00020469785,0
311,10.46,10.84,9.68,10.0,2384.65,24712.71,10.36,311.0,-1.0,0.0,0.3673678,0.1521,0.17225,0.17974,0.10168,-0.1655,1.1185,1.1695,1.144,1.1555,1.222,-0.0115,8.856,8.8445,-0.051,0.47142857,1.04,1.04,1.04,0.00024742537,0.00024742537,0.00024742537,1.1643908,1.1643908,1.1643908,0.00021595623,0.00021595623,0.00021595623,1
312,10.0,10.75,9.5,10.43,1989.48,19869.37,9.99,312.0,-1.0,0.0,0.0,0.08619367,0.11246405,0.1291467,0.057219557,-0.19738734,1.0345159,1.086769,1.0606424,1.086769,1.1639501,-0.026126558,9.369358,9.343231,-0.052253116,0.5335714,0.92809206,0.92809206,0.92809206,0.00018980459,0.00018980459,0.00018980459,1.1108487,1.070427,1.070427,0.00020705296,0.0008324453,0.0008324453,0
313,10.35,10.75,10.3,10.54,972.32,10231.22,10.52,313.0,1.0,0.0,0.0,0.06110057,0.094781786,0.11622391,0.0477704,-0.20309298,1.012334,1.0668881,1.039611,1.0668881,1.199241,-0.02727704,9.500389,9.473112,-0.05455408,0.6092857,0.90132827,0.90132827,0.90132827,0.00017389277,0.00017389277,0.00017389277,1.0938028,1.0382891,1.0382891,0.00020489206,0.0008237575,0.0008237575,1
314,10.67,10.8,10.32,10.8,2655.79,28198.08,10.62,314.0,1.0,0.0,0.0,0.02388889,0.06342593,0.08855555,0.02449074,-0.21967593,0.9814815,1.0412037,1.0113426,1.0412037,1.1944444,-0.029861111,9.788657,9.758797,-0.059722222,0.63357145,0.8833497,0.8833497,0.8833497,0.00016970646,0.00016970646,0.00016970646,1.0621756,0.9953704,0.9953704,0.00019995948,0.00078235334,0.00078235334,0
315,10.8,10.81,10.43,10.8,2780.31,29649.73,10.66,315.0,1.0,0.0,0.33518904,0.015833333,0.057916667,0.08822222,0.026398148,-0.21695833,0.9814815,1.037037,1.0092592,1.0412037,1.1638889,-0.031944446,9.790741,9.758797,-0.055555556,0.61,0.88708556,0.88708556,0.88708556,0.00016970646,0.00016970646,0.00016970646,1.056907,1.0,1.0,0.00019995948,0.00058856246,0.00058856246,0
316,10.79,11.0,10.66,11.0,3057.68,33152.62,10.84,316.0,-1.0,1.0,0.47085816,-0.009909091,0.032136362,0.06816363,0.0099,-0.22852728,0.96363634,1.0090909,0.98636365,1.0222727,1.1363636,-0.03590909,10.013637,9.977727,-0.045454547,0.58214283,0.87464017,0.87464017,0.87464017,0.00016662088,0.00016662088,0.00016662088,1.0325433,0.9827273,0.9827273,0.00019632385,0.00047546113,0.00047546113,0
317,11.0,11.05,10.63,10.85,1726.99,18852.23,10.92,317.0,1.0,0.0,0.5701289,0.0008294931,0.041382488,0.08285714,0.02608295,-0.21507834,0.9769585,1.0184332,0.99769586,1.0364056,1.1419355,-0.038709678,9.852304,9.813595,-0.041474655,0.54785717,0.89048207,0.89048207,0.89048207,0.00016892441,0.00016892441,0.00016892441,1.0416256,1.0138249,1.0138249,0.000199038,0.00031354107,0.00031354107,0
318,10.85,10.96,10.45,10.67,2477.45,26465.31,10.68,318.0,-1.0,0.0,0.5097055,0.011715089,0.05402999,0.100581065,0.045492034,-0.19909091,0.9896907,1.0285848,1.0091377,1.0538894,1.0974696,-0.04475164,9.660862,9.616111,-0.038894095,0.55285716,0.9093338,0.9093338,0.9093338,0.00017177411,0.00017177411,0.00017177411,1.0539438,1.0539438,1.0539438,0.00020239572,0.00020239572,0.00020239572,0
319,10.54,10.69,10.41,10.66,1572.81,16586.1,10.55,319.0,-1.0,0.0,0.5738268,0.0041275797,0.04948405,0.10043152,0.04837711,-0.19567074,0.97983116,1.0206379,1.0002345,1.054878,1.0900563,-0.054643527,9.659765,9.605122,-0.040806755,0.565,0.91403615,0.91403615,0.91403615,0.00017193526,0.00017193526,0.00017193526,1.0496997,1.0496997,1.0496997,0.00020258558,0.00020258558,0.00020258558,0
