Date,shanghai,shenzhen
2/1/13,2419.02,9820.29
2/4/13,2428.15,9760.83
2/5/13,2433.13,9945.98
2/6/13,2434.48,9922.72
2/7/13,2418.53,9904.78
2/8/13,2432.4,9989.09
2/18/13,2421.56,9795.91
2/19/13,2382.91,9550.93
2/20/13,2397.18,9645.87
2/21/13,2325.95,9396.11
2/22/13,2314.16,9364.54
2/25/13,2325.82,9342.37
2/26/13,2293.34,9208.03
2/27/13,2313.22,9333.24
2/28/13,2365.59,9641.44
3/1/13,2359.51,9650.14
3/4/13,2273.4,9139.75
3/5/13,2326.31,9341.35
3/6/13,2347.18,9431.17
3/7/13,2324.29,9393.69
3/8/13,2318.61,9285.83
3/11/13,2310.59,9277.16
3/12/13,2286.6,9163.64
3/13/13,2263.97,9073.22
3/14/13,2270.28,9087.25
3/15/13,2278.4,9099.29
3/18/13,2240.02,8999.02
3/19/13,2257.43,9034.04
3/20/13,2317.37,9317.97
3/21/13,2324.24,9326.29
3/22/13,2328.28,9343.41
3/25/13,2326.72,9313.13
3/26/13,2297.67,9226.64
3/27/13,2301.26,9225.13
3/28/13,2236.3,8959.26
3/29/13,2236.62,8889.77
4/1/13,2234.39,8937.76
4/2/13,2227.74,8960.46
4/3/13,2225.29,8964.47
4/8/13,2211.59,8953.84
4/9/13,2225.77,8993.11
4/10/13,2226.13,8962.3
4/11/13,2219.55,8920.71
4/12/13,2206.78,8835.15
4/15/13,2181.94,8733.44
4/16/13,2194.85,8852.42
4/17/13,2193.8,8894.37
4/18/13,2197.6,8888.02
4/19/13,2244.64,9111.19
4/22/13,2242.17,9057.62
4/23/13,2184.54,8793.13
4/24/13,2218.32,8911.65
4/25/13,2199.31,8772.58
4/26/13,2177.91,8691.39
5/2/13,2174.12,8718.2
5/3/13,2205.5,8847.68
5/6/13,2231.17,8997.08
5/7/13,2235.57,9022.9
5/8/13,2246.3,9074.84
5/9/13,2232.97,9050.08
5/10/13,2246.83,9071.16
5/13/13,2241.92,9014.28
5/14/13,2217.01,8809.09
5/15/13,2224.8,8869.85
5/16/13,2251.81,9061.33
5/17/13,2282.87,9246.28
5/20/13,2299.99,9307.15
5/21/13,2305.11,9403.54
5/22/13,2302.4,9405.06
5/23/13,2275.67,9265.68
5/24/13,2288.53,9304.86
5/27/13,2293.08,9260.63
5/28/13,2321.32,9441.69
5/29/13,2324.02,9404.4
5/30/13,2317.75,9379.19
5/31/13,2300.59,9257.95
6/3/13,2299.25,9251.24
6/4/13,2272.42,9124.27
6/5/13,2270.93,9143.44
6/6/13,2242.11,9001.09
6/7/13,2210.9,8763.61
6/13/13,2148.35,8432.43
6/14/13,2162.04,8479.46
6/17/13,2156.22,8404.5
6/18/13,2159.29,8470.87
6/19/13,2143.45,8421.24
6/20/13,2084.02,8147.48
6/21/13,2073.09,8136.05
6/24/13,1963.24,7588.52
6/25/13,1959.51,7495.1
6/26/13,1951.5,7566.4
6/27/13,1950.01,7544.33
6/28/13,1979.21,7694.47
7/1/13,1995.24,7718.48
7/2/13,2006.56,7768.84
7/3/13,1994.27,7703.74
7/4/13,2006.1,7804.11
7/5/13,2007.2,7856.59
7/8/13,1958.27,7637.63
7/9/13,1965.45,7600.47
7/10/13,2008.13,7851.25
7/11/13,2072.99,8184.77
7/12/13,2039.49,8012.84
7/15/13,2059.39,8137.77
7/16/13,2065.72,8186.68
7/17/13,2044.92,8063.8
7/18/13,2023.4,7904.27
7/19/13,1992.65,7663.99
7/22/13,2004.76,7684.23
7/23/13,2043.88,7963.7
7/24/13,2033.33,7935.85
7/25/13,2021.17,7894.6
7/26/13,2010.85,7843.36
7/29/13,1976.31,7668.54
7/30/13,1990.06,7730.17
7/31/13,1993.8,7765.4
8/1/13,2029.07,7931.79
8/2/13,2029.42,7961.47
8/5/13,2050.48,8060.39
8/6/13,2060.5,8143.13
8/7/13,2046.78,8096.09
8/8/13,2044.9,8114.87
8/9/13,2052.24,8145.97
8/12/13,2101.28,8356.73
8/13/13,2106.16,8362.65
8/14/13,2100.14,8336.81
8/15/13,2081.88,8228.87
8/16/13,2068.45,8168.09
8/19/13,2085.6,8285.72
8/20/13,2072.59,8234.56
8/21/13,2072.96,8236.09
8/22/13,2067.12,8245.04
8/23/13,2057.46,8166.28
8/26/13,2096.47,8334.57
8/27/13,2103.57,8341.77
8/28/13,2101.3,8259.38
8/29/13,2097.23,8214.49
8/30/13,2098.38,8202.48
9/2/13,2098.45,8243.58
9/3/13,2123.11,8368.04
9/4/13,2127.62,8344.96
9/5/13,2122.43,8286.06
9/6/13,2139.99,8280.33
9/9/13,2212.52,8504.74
9/10/13,2237.98,8636.63
9/11/13,2241.27,8675.63
9/12/13,2255.6,8714.88
9/13/13,2236.22,8687.54
9/16/13,2231.4,8659
9/17/13,2185.56,8493.78
9/18/13,2191.85,8480.74
9/23/13,2221.04,8719.29
9/24/13,2207.53,8664.8
9/25/13,2198.51,8613.71
9/26/13,2155.81,8439.47
9/27/13,2160.03,8472.29
9/30/13,2174.67,8514.57
10/8/13,2198.2,8681.53
10/9/13,2211.77,8667.77
10/10/13,2190.93,8685.79
10/11/13,2228.15,8737.97
10/14/13,2237.77,8760.1
10/15/13,2233.41,8700.34
10/16/13,2193.07,8542.87
10/17/13,2188.54,8521.2
10/18/13,2193.78,8584.87
10/21/13,2229.24,8739.52
10/22/13,2210.65,8619.64
10/23/13,2183.11,8512.96
10/24/13,2164.32,8486.52
10/25/13,2132.96,8379.61
10/28/13,2133.87,8336.68
10/29/13,2128.86,8398.92
10/30/13,2160.46,8553.37
10/31/13,2141.61,8444.41
11/1/13,2149.56,8451.72
11/4/13,2149.63,8416.93
11/5/13,2157.24,8451.73
11/6/13,2139.61,8287.86
11/7/13,2129.4,8240.25
11/8/13,2106.13,8155.4
11/11/13,2109.47,8168.67
11/12/13,2126.77,8279.31
11/13/13,2087.94,8111
11/14/13,2100.51,8156.54
11/15/13,2135.83,8305.91
11/18/13,2197.22,8523.75
11/19/13,2193.12,8461.21
11/20/13,2206.61,8510.68
11/21/13,2205.77,8472.02
11/22/13,2196.38,8413.34
11/25/13,2186.11,8379.55
11/26/13,2183.07,8365.35
11/27/13,2201.07,8447.46
11/28/13,2219.37,8548.37
11/29/13,2220.5,8542.61
12/2/13,2207.37,8376.64
12/3/13,2222.67,8492.52
12/4/13,2251.76,8600.82
12/5/13,2247.06,8560.79
12/6/13,2237.11,8526.68
12/9/13,2238.2,8519.68
12/10/13,2237.49,8554.17
12/11/13,2204.17,8409.8
12/12/13,2202.8,8400.65
12/13/13,2196.07,8429.82
12/16/13,2160.86,8272.67
12/17/13,2151.08,8213.43
12/18/13,2148.28,8236.95
12/19/13,2127.79,8147.71
12/20/13,2084.79,7966.72
12/23/13,2089.71,7989.51
12/24/13,2092.9,8027.43
12/25/13,2106.35,8096.37
12/26/13,2073.1,7897.33
12/27/13,2101.25,8048.85
12/30/13,2097.53,7999.3
12/31/13,2115.98,8121.79
1/2/14,2109.39,8114.39
1/3/14,2083.14,8028.33
1/6/14,2045.71,7818.46
1/7/14,2047.32,7806.31
1/8/14,2044.34,7802.14
1/9/14,2027.62,7746.74
1/10/14,2013.3,7648.04
1/13/14,2009.56,7572.56
1/14/14,2026.84,7665.77
1/15/14,2023.35,7668.8
1/16/14,2023.7,7667.22
1/17/14,2004.95,7544.57
1/20/14,1991.25,7524.33
1/21/14,2008.31,7593.43
1/22/14,2051.75,7820.45
1/23/14,2042.18,7788.47
1/24/14,2054.39,7855.14
1/27/14,2033.3,7752.54
1/28/14,2038.51,7740.75
1/29/14,2049.91,7707.59
1/30/14,2033.08,7572.63
2/7/14,2044.5,7616.57
2/10/14,2086.07,7812.16
2/11/14,2103.67,7838.12
2/12/14,2109.96,7902.08
2/13/14,2098.4,7857.11
2/14/14,2115.85,7883.75
2/17/14,2135.42,7943.96
2/18/14,2119.07,7832.47
2/19/14,2142.55,7953.94
2/20/14,2138.78,7842.12
2/21/14,2113.69,7750.56
2/24/14,2076.69,7542.53
2/25/14,2034.22,7303.95
2/26/14,2041.25,7319.61
2/27/14,2047.35,7188.74
2/28/14,2056.3,7365.93
3/3/14,2075.24,7391.91
3/4/14,2071.47,7347.11
3/5/14,2053.08,7298.13
3/6/14,2059.58,7352.03
3/7/14,2057.91,7328.48
3/10/14,1999.07,7118.44
3/11/14,2001.16,7212.57
3/12/14,1997.69,7217.02
3/13/14,2019.11,7319.29
3/14/14,2004.34,7239.06
3/17/14,2023.67,7340.62
3/18/14,2025.2,7273.95
3/19/14,2021.73,7150.12
3/20/14,1993.48,6998.19
3/21/14,2047.62,7241.57
3/24/14,2066.28,7273.76
3/25/14,2067.31,7252.35
3/26/14,2063.67,7244.19
3/27/14,2046.59,7173.02
3/28/14,2041.71,7165.57
3/31/14,2033.31,7189.58
4/1/14,2047.46,7281.11
4/2/14,2058.99,7333.59
4/3/14,2043.7,7298
4/4/14,2058.83,7367.8
4/8/14,2098.28,7508.66
4/9/14,2105.24,7511.25
4/10/14,2134.3,7563.2
4/11/14,2130.54,7586.83
4/14/14,2131.54,7583.28
4/15/14,2101.6,7449.71
4/16/14,2105.12,7468.46
4/17/14,2098.88,7451.04
4/18/14,2097.75,7455.74
4/21/14,2065.83,7353.6
4/22/14,2072.83,7391.22
4/23/14,2067.38,7434.73
4/24/14,2057.03,7419.44
4/25/14,2036.52,7323.65
4/28/14,2003.49,7240.46
4/29/14,2020.34,7339.86
4/30/14,2026.36,7312.86
5/5/14,2027.35,7309.56
5/6/14,2028.04,7311.89
5/7/14,2010.08,7234.69
5/8/14,2015.27,7169.98
5/9/14,2011.14,7162.44
5/12/14,2052.87,7318.14
5/13/14,2050.73,7310.31
5/14/14,2047.91,7325.52
5/15/14,2024.97,7213.77
5/16/14,2026.5,7242.17
5/19/14,2005.18,7151.49
5/20/14,2008.12,7151.18
5/21/14,2024.95,7204.65
5/22/14,2021.29,7183.68
5/23/14,2034.57,7240.92
5/26/14,2041.48,7275.11
5/27/14,2034.57,7260.12
5/28/14,2050.23,7380.69
5/29/14,2040.6,7341.56
5/30/14,2039.21,7364.83
6/3/14,2038.31,7321.52
6/4/14,2024.83,7223.13
6/5/14,2040.88,7303.63
6/6/14,2029.96,7235.39
6/9/14,2030.5,7227.24
6/10/14,2052.53,7341.66
6/11/14,2054.95,7340.69
6/12/14,2051.71,7299.81
6/13/14,2070.72,7401.35
6/16/14,2085.98,7416.99
6/17/14,2066.7,7331.37
6/18/14,2055.52,7297.4
6/19/14,2023.74,7180.32
6/20/14,2026.67,7195.69
6/23/14,2024.37,7192.87
6/24/14,2033.93,7240.85
6/25/14,2025.5,7217.65
6/26/14,2038.68,7291.88
6/27/14,2036.51,7312.62
6/30/14,2048.33,7343.28
7/1/14,2050.38,7297.5
7/2/14,2059.42,7310.38
7/3/14,2063.23,7335.54
7/4/14,2059.37,7333.91
7/7/14,2059.93,7321.52
7/8/14,2064.02,7358.33
7/9/14,2038.61,7192.71
7/10/14,2038.34,7159.63
7/11/14,2046.96,7206.97
7/14/14,2066.65,7278.86
7/15/14,2070.36,7304.41
7/16/14,2067.28,7261.91
7/17/14,2055.59,7194.74
7/18/14,2059.07,7259.45
7/21/14,2054.48,7274.51
7/22/14,2075.48,7372.65
7/23/14,2078.49,7375.31
7/24/14,2105.06,7503.4
7/25/14,2126.61,7578.12
7/28/14,2177.95,7808.66
7/29/14,2183.19,7867.04
7/30/14,2181.24,7853.23
7/31/14,2201.56,7956.91
8/1/14,2185.3,7880.98
8/4/14,2223.33,8006.91
8/5/14,2219.95,8007.76
8/6/14,2217.47,7995.5
8/7/14,2187.67,7872.95
8/8/14,2194.43,7885.33
8/11/14,2224.65,8009.74
8/12/14,2221.59,7966.89
8/13/14,2222.88,7980.49
8/14/14,2206.47,7893.9
8/15/14,2226.73,7982.07
8/18/14,2239.47,8045.86
8/19/14,2245.33,8043.25
8/20/14,2240.21,8023.07
8/21/14,2230.46,8010.71
8/22/14,2240.81,8059.4
8/25/14,2229.27,7934.81
8/26/14,2207.11,7813.98
8/27/14,2209.47,7841.07
8/28/14,2195.82,7743.54
8/29/14,2217.2,7841.7
9/1/14,2235.51,7941.16
9/2/14,2266.05,8043.31
9/3/14,2288.63,8115.87
9/4/14,2306.86,8176.57
9/5/14,2326.43,8214.53
9/9/14,2326.53,8201.51
9/10/14,2318.3,8158.6
9/11/14,2311.68,8117.92
9/12/14,2331.95,8146.99
9/15/14,2339.14,8112.65
9/16/14,2296.55,7921.07
9/17/14,2307.89,7981.82
9/18/14,2315.93,8004.57
9/19/14,2329.45,8047.25
9/22/14,2289.87,7895.87
9/23/14,2309.72,7965.88
9/24/14,2343.57,8100.22
9/25/14,2345.1,8076.51
9/26/14,2347.72,8072.88
9/29/14,2357.71,8082.85
9/30/14,2363.87,8080.35
10/8/14,2382.79,8183.65
10/9/14,2389.37,8204.01
10/10/14,2374.54,8211.54
10/13/14,2366.01,8164.07
10/14/14,2359.48,8139.96
10/15/14,2373.67,8198.12
10/16/14,2356.5,8110.69
10/17/14,2341.18,8151.52
10/20/14,2356.73,8204.2
10/21/14,2339.66,8106.92
10/22/14,2326.55,8063.2
10/23/14,2302.42,7969.16
10/24/14,2302.28,7921.13
10/27/14,2290.44,7829.33
10/28/14,2337.87,7988.34
10/29/14,2373.03,8090.68
10/30/14,2391.08,8090.55
10/31/14,2420.18,8225.61
11/3/14,2430.03,8240.15
11/4/14,2430.68,8206.79
11/5/14,2419.25,8198.57
11/6/14,2425.86,8211.96
11/7/14,2418.17,8234.87
11/10/14,2473.67,8410.22
11/11/14,2469.67,8312.88
11/12/14,2494.48,8410.29
11/13/14,2485.61,8305.08
11/14/14,2478.82,8326.9
11/17/14,2474.01,8283.8
11/18/14,2456.37,8196.59
11/19/14,2450.99,8225.07
11/20/14,2452.66,8205.38
11/21/14,2486.79,8332.3
11/24/14,2532.88,8577.91
11/25/14,2567.6,8693.43
11/26/14,2604.34,8763.78
11/27/14,2630.49,8860.43
11/28/14,2682.84,9002.23
12/1/14,2680.16,9095.76
12/2/14,2763.54,9366.95
12/3/14,2779.52,9643.92
12/4/14,2899.46,10029.83
12/5/14,2937.65,10067.28
12/8/14,3020.26,10554.57
12/9/14,2856.27,10116.49
12/10/14,2940.01,10545.52
12/11/14,2925.74,10478.88
12/12/14,2938.17,10462.31
12/15/14,2953.42,10504.23
12/16/14,3021.52,10668.62
12/17/14,3061.02,10786.72
12/18/14,3057.52,10665.18
12/19/14,3108.6,10627.11
12/22/14,3127.45,10608.52
12/23/14,3032.61,10570.79
12/24/14,2972.53,10292.52
12/25/14,3072.54,10493.78
12/26/14,3157.6,10802.64
12/29/14,3168.02,10780.4
12/30/14,3165.81,10722.26
12/31/14,3234.68,11014.62
1/5/15,3350.52,11520.59
1/6/15,3351.45,11667.97
1/7/15,3373.95,11613.36
1/8/15,3293.46,11465.14
1/9/15,3285.41,11324.76
1/12/15,3229.32,11285.18
1/13/15,3235.3,11355.81
1/14/15,3222.44,11237.78
1/15/15,3336.46,11483.68
1/16/15,3376.5,11532.8
1/19/15,3116.35,10770.93
1/20/15,3173.05,10996.48
1/21/15,3323.61,11372.18
1/22/15,3343.34,11471.21
1/23/15,3351.76,11436.29
1/26/15,3383.18,11686.97
1/27/15,3352.96,11551.87
1/28/15,3305.74,11354.2
1/29/15,3262.3,11249.04
1/30/15,3210.36,11150.69
2/2/15,3128.3,10963.14
2/3/15,3204.91,11209.19
2/4/15,3174.13,11116.55
2/5/15,3136.53,11065.58
2/6/15,3075.91,10791.1
2/9/15,3095.12,10868.14
2/10/15,3141.59,11136.62
2/11/15,3157.7,11265.63
2/12/15,3173.42,11302.73
2/13/15,3203.83,11443.05
2/16/15,3222.36,11595.25
2/17/15,3246.91,11718.56
2/25/15,3228.84,11539.7
2/26/15,3298.36,11750.78
2/27/15,3310.3,11757.68
3/2/15,3336.28,11884.02
3/3/15,3263.05,11526.22
3/4/15,3279.53,11655.08
3/5/15,3248.48,11566.39
3/6/15,3241.19,11392.4
3/9/15,3302.41,11533.23
3/10/15,3286.07,11556.65
3/11/15,3290.9,11525.09
3/12/15,3349.32,11635.59
3/13/15,3372.91,11713.61
3/16/15,3449.3,12017.77
3/17/15,3502.85,12169.52
3/18/15,3577.3,12496.24
3/19/15,3582.27,12429.11
3/20/15,3617.32,12544.45
3/23/15,3687.73,12780.32
3/24/15,3691.41,12801.2
3/25/15,3660.73,12757.1
3/26/15,3682.1,12712.98
3/27/15,3691.1,12874.42
3/30/15,3786.57,13193.32
3/31/15,3747.9,13160.66
4/1/15,3810.29,13394.73
4/2/15,3825.78,13426.1
4/3/15,3863.93,13494.64
4/7/15,3961.38,13768.73
4/8/15,3994.81,13841.72
4/9/15,3957.53,13796.73
4/10/15,4034.31,14013.34
4/13/15,4121.71,14149.51
4/14/15,4135.56,14042.46
4/15/15,4084.16,13646.61
4/16/15,4194.82,13967.8
4/17/15,4287.3,14149.34
4/20/15,4217.08,13871.6
4/21/15,4293.62,14439
4/22/15,4398.49,14749.13
4/23/15,4414.51,14743.22
4/24/15,4393.69,14598.7
4/27/15,4527.4,14809.42
4/28/15,4476.21,14707.25
4/29/15,4476.62,14871.95
4/30/15,4441.65,14818.64
5/4/15,4480.46,14860.53
5/5/15,4298.71,14233.1
5/6/15,4229.27,14136.17
5/7/15,4112.21,14114.73
5/8/15,4205.92,14481.25
5/11/15,4333.58,14944.88
5/12/15,4401.22,15066.29
5/13/15,4375.76,15173.09
5/14/15,4378.31,15024.47
5/15/15,4308.69,14694.95
5/18/15,4283.49,14672.63
5/19/15,4417.55,15127.38
5/20/15,4446.29,15337.08
5/21/15,4529.42,15872.53
5/22/15,4657.6,16045.8
5/25/15,4813.8,16351.06
5/26/15,4910.9,16903.47
5/27/15,4941.71,16963.52
5/28/15,4620.27,15912.95
5/29/15,4611.74,16100.45
6/1/15,4828.74,16917.53
6/2/15,4910.53,17485.58
6/3/15,4909.98,17538.51
6/4/15,4947.1,17501.05
6/5/15,5023.1,17649.09
6/8/15,5131.88,17452.31
6/9/15,5113.53,17399
6/10/15,5106.04,17677.57
6/11/15,5121.59,17889.69
6/12/15,5166.35,18098.27
6/15/15,5062.99,17702.55
6/16/15,4887.43,17075.93
6/17/15,4967.9,17405.57
6/18/15,4785.36,16734.84
6/19/15,4478.36,15725.47
6/23/15,4576.49,16045.99
6/24/15,4690.15,16312.31
6/25/15,4527.78,15692.44
6/26/15,4192.87,14398.79
6/29/15,4053.03,13566.27
6/30/15,4277.22,14337.97
7/1/15,4053.7,13650.82
7/2/15,3912.77,12924.19
7/3/15,3686.92,12246.06
7/6/15,3775.91,12075.77
7/7/15,3727.12,11375.6
7/8/15,3507.19,11040.89
7/9/15,3709.33,11510.34
7/10/15,3877.8,12038.15
7/13/15,3970.39,12614.16
7/14/15,3924.49,12728.51
7/15/15,3805.7,12132.42
7/16/15,3823.18,12357.61
7/17/15,3957.35,13004.96
7/20/15,3992.11,13202.4
7/21/15,4017.67,13315.56
7/22/15,4026.04,13416.54
7/23/15,4123.92,13754.53
7/24/15,4070.91,13518.52
7/27/15,3725.56,12493.05
7/28/15,3663,12316.78
7/29/15,3789.17,12823.07
7/30/15,3705.77,12395.92
7/31/15,3663.73,12374.25
8/3/15,3622.91,12161.58
8/4/15,3756.54,12711.56
8/5/15,3694.57,12524.69
8/6/15,3661.54,12421.85
8/7/15,3744.2,12753.05
8/10/15,3928.42,13302.96
8/11/15,3927.91,13323.09
8/12/15,3886.32,13117.1
8/13/15,3954.56,13395.18
8/14/15,3965.34,13445.87
8/17/15,3993.67,13573.9
8/18/15,3748.16,12683.86
8/19/15,3794.11,12960.66
8/20/15,3664.29,12584.58
8/21/15,3507.74,11902.05
8/24/15,3209.91,10970.29
8/25/15,2964.97,10197.94
8/26/15,2927.29,9899.72
8/27/15,3083.59,10254.35
8/28/15,3232.35,10800
8/31/15,3205.99,10549.16
